unit_index,i2v_mode,motion_strategy,recommended_duration_sec,prompt_video_veo3
13,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
14,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
15,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
16,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
17,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
18,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
19,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
20,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
21,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
22,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
23,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
24,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
25,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
26,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
27,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
28,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
29,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
30,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
31,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
32,first_frame_only,object_inspection_push,4,"Very slow camera push-in. The object remains stable with subtle light reflections shifting slowly across its surface. Gentle dust motes or steam may drift slightly in the air. Clean editorial mood. (Silent video, no audio). No speaking, no chaotic movement, no unnatural morphing."
33,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
34,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
35,first_frame_only,object_inspection_push,4,"Very slow camera push-in. The object remains stable with subtle light reflections shifting slowly across its surface. Gentle dust motes or steam may drift slightly in the air. Clean editorial mood. (Silent video, no audio). No speaking, no chaotic movement, no unnatural morphing."
36,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
37,first_frame_only,object_inspection_push,4,"Very slow camera push-in. The object remains stable with subtle light reflections shifting slowly across its surface. Gentle dust motes or steam may drift slightly in the air. Clean editorial mood. (Silent video, no audio). No speaking, no chaotic movement, no unnatural morphing."
38,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
39,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
40,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
41,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
42,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
43,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
44,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
45,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
46,first_frame_only,object_inspection_push,4,"Very slow camera push-in. The object remains stable with subtle light reflections shifting slowly across its surface. Gentle dust motes or steam may drift slightly in the air. Clean editorial mood. (Silent video, no audio). No speaking, no chaotic movement, no unnatural morphing."
47,first_frame_only,object_inspection_push,4,"Very slow camera push-in. The object remains stable with subtle light reflections shifting slowly across its surface. Gentle dust motes or steam may drift slightly in the air. Clean editorial mood. (Silent video, no audio). No speaking, no chaotic movement, no unnatural morphing."
48,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
49,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
50,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
51,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
52,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
53,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
54,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
55,first_frame_only,object_inspection_push,4,"Very slow camera push-in. The object remains stable with subtle light reflections shifting slowly across its surface. Gentle dust motes or steam may drift slightly in the air. Clean editorial mood. (Silent video, no audio). No speaking, no chaotic movement, no unnatural morphing."
56,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
57,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
58,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
59,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
60,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
61,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
62,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
63,first_frame_only,environment_breathing_pan,6,"Slow steady horizontal pan across the peaceful scene. Subtle gentle wind moves leaves or fabric slightly. Soft morning light shifts at a natural pace. Serene and breathing mood. (Silent video, no audio). No speaking, no rapid camera movement, no unnatural morphing, no sudden cuts."
64,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
65,first_frame_only,environment_breathing_pan,6,"Slow steady horizontal pan across the peaceful scene. Subtle gentle wind moves leaves or fabric slightly. Soft morning light shifts at a natural pace. Serene and breathing mood. (Silent video, no audio). No speaking, no rapid camera movement, no unnatural morphing, no sudden cuts."
66,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
67,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
68,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
69,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
70,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
71,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
72,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
73,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
74,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
75,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
76,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
77,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
78,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
79,first_frame_only,environment_breathing_pan,6,"Slow steady horizontal pan across the peaceful scene. Subtle gentle wind moves leaves or fabric slightly. Soft morning light shifts at a natural pace. Serene and breathing mood. (Silent video, no audio). No speaking, no rapid camera movement, no unnatural morphing, no sudden cuts."
80,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
81,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
82,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
83,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
84,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
85,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
86,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
87,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
88,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
89,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
90,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
91,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
92,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
93,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
94,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
95,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
96,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
97,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
98,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
99,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
100,first_frame_only,daily_action_follow,6,"Gentle tracking camera motion. The older person performs the daily action with slow, natural weight and momentum, showing subtle facial reactions. Soft indoor light drifts slightly. Calm everyday mood. (Silent video, no audio). No speaking, no lip sync, no rapid cuts, no unnatural morphing, no intense action."
101,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
102,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
103,first_frame_only,host_gentle_push,6,"Slow smooth camera push-in. The older Japanese host makes subtle natural micro-movements, breathing calmly, hands moving softly or resting, gentle facial expression. Soft morning light remains stable in the room. Warm educational mood. (Silent video, no audio). No lip movement, no speaking, no lip sync, no unnatural morphing, no dramatic camera shake."
104,first_frame_only,process_layer_drift,6,"Slow smooth panning motion. The symbolic elements shift gently with subtle internal glows or slow arrows moving smoothly. The human silhouette breathes slowly. Educational and calm mood. (Silent video, no audio). No speaking, no rapid animation, no chaotic movement, no unnatural morphing."
