unit_index,scene_group_id,scene_archetype,host_usage,visible_text_policy,visible_text_exact,prompt_mode,prompt_img_nano
21,background_03,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, gentle wrinkles) in the living room, with an understanding, deeply empathetic expression. The host conveys that these experiences are completely normal with age. Keep the same character identity and wardrobe family. No readable text."
22,background_03,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly) in the living room, calmly pointing to a checklist on the table. The mood is proactive and reassuring. Flat soft colors, minimal clutter. No readable text."
23,background_03,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly) smiling gently, holding up one finger to indicate the start of the specific points. Warm domestic scenes. No readable text."
24,point_1_start,object_focus,no_host,exact_visible_text,"ポイント1",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean, simple title card graphic showing a bright, clear 'ポイント1' text over an icon of a wet bathroom floor. Flat soft colors, highly readable layout. Visible text in neat Japanese: 'ポイント1', no other readable text."
25,point_1_slip,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A Japanese bathroom (yushitsu) floor thoroughly wet, with a noticeable sheen indicating it is very slippery. Clean flat outlines, object clarity, no clutter. No readable text."
26,point_1_slip,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up focus on a small puddle of soapy water and leftover shampoo bubbles near the bathroom drain. The focus is on the slippery residue left behind. Flat soft colors. No readable text."
27,point_1_slip,environment_bridge,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A wide shot of an empty, typical older-style Japanese bathroom (tiled floor, small tub). The perspective invites the viewer to look at their own bathroom arrangement. Clean flat outlines. No readable text."
28,point_1_slip,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a bare foot hovering just above a smooth, slightly wet bathroom tile floor, showing hesitation before stepping down. Flat soft colors, object clarity. No readable text."
29,point_1_mat,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older pair of hands (weathered, wrinkles, age spots) carefully rolling out a new, textured anti-slip bath mat onto the bathroom floor. The mat has a clear grip pattern. Clean flat outlines, practical Japanese home details. No readable text."
30,point_1_mat,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese woman (visibly elderly, gray hair) browsing in a bright, clean home center or pharmacy aisle, looking at a shelf displaying various colorful anti-slip bath mats. Factual, practical setting. No readable text."
31,point_1_mat,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An illustration showing three different types of bath mats side-by-side (suction cup type, heavy sink type, standard textured type) with subtle distinct features. Flat soft colors, object clarity. No readable text."
32,point_1_mat,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up underneath an anti-slip mat, showing clear, round suction cups gripping tightly onto a flat, smooth tile floor. The focus is on the exact mechanism of the flat-floor mat type. Clean flat outlines. No readable text."
33,point_1_mat,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up showing an older hand pressing down on an anti-slip mat that is securely fixed by suction cups onto a flat tile, demonstrating that it doesn't move. Object clarity, minimal clutter. No readable text."
34,point_1_mat,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a different type of bath mat (heavy, no suction cups) resting directly on a textured, slightly bumpy bathroom floor. The mat is slightly thick and sinks under its own weight. Flat soft colors. No readable text."
35,point_1_mat,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split diagram highlighting the 'matching' concept: a flat floor connecting to a suction cup mat, and a bumpy floor connecting to a heavy mat. Simple puzzle-piece or checkmark visual metaphor. Object clarity. No readable text."
36,point_1_clean,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old bath mat that looks slightly discolored or has tiny dark spots (mold/slime) on the edges, indicating it needs cleaning. Flat soft colors, minimal clutter. No readable text."
37,point_1_clean,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an older foot stepping on a slimy, old bath mat, with an action line showing the mat itself sliding slightly on the floor. A warning indicator about unwashed mats. Clean flat outlines. No readable text."
38,point_1_clean,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older pair of hands (wrinkled, wearing yellow cleaning gloves) scrubbing an anti-slip bath mat with a brush and soapy water. Practical domestic chores. Flat soft colors. No readable text."
39,point_1_clean,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A brand new, brightly colored anti-slip mat being placed down, replacing a faded old one that is being taken away. Emphasizing the idea of replacing them regularly as consumables. Clean flat outlines. No readable text."
40,point_1_chair,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A classic, sturdy shower chair (kaigo-yoo chair with backrest) sitting inside a Japanese bathroom. Flat soft colors, object clarity, minimal clutter. No readable text."
41,point_1_chair,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A shower chair placed partially on top of a soft bath mat. The chair is slightly tilted or wobbling, indicating instability. Clean flat outlines, practical Japanese bathroom setting. No readable text."
42,point_1_chair,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left (crossed out): a shower chair wobbling on top of a mat. Right (checked): a shower chair resting firmly on the bare floor, with the mat placed right in front of it. Object clarity, minimal clutter. No readable text."
43,point_1_consult,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese woman (visibly elderly, gray hair, gentle wrinkles) calmly chatting with a friendly, professional welfare equipment advisor (wearing a neat polo shirt uniform) in a brightly lit counseling space. Flat soft colors. No readable text."
44,point_1_consult,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. The advisor's hand showing the older woman a catalog or samples of different bath mats, pointing out the distinct textures. Warm, helpful interaction. Clean flat outlines. No readable text."
45,point_2_start,object_focus,no_host,exact_visible_text,"ポイント2",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean, simple title card graphic showing a bright, clear 'ポイント2' text over an icon of a sturdy handrail mounted on a wall. Flat soft colors, highly readable layout. Visible text in neat Japanese: 'ポイント2', no other readable text."
46,point_2_grab,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly, slight stoop, gray hair) inside a bathroom, reaching out slightly in mid-air as if looking for something solid to hold onto while moving. Clean flat outlines, practical bathroom. No readable text."
47,point_2_grab,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an older, wrinkled hand grabbing onto a flimsy plastic towel rack or a small shampoo shelf, which is slightly bending under the weight. A small warning symbol indicates this is unsafe. Flat soft colors. No readable text."
48,point_2_grab,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An abstract visualization showing the full weight of a person pressing downwards, contrasted with the weak, thin mounting of a towel bar pulling away from the wall. Object clarity, minimal detail. No readable text."
49,point_2_rail,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A sturdy, thick, purposely built bathroom handrail (textured plastic grip) securely mounted to the wall. It looks incredibly solid and trustworthy. Flat soft colors, clean flat outlines. No readable text."
50,point_2_rail,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clear diagram showing three distinct handrail shapes mounted on a wall: a vertical bar, a horizontal bar, and an L-shaped bar. Neatly arranged for a checklist style explanation. Minimal clutter. No readable text."
51,point_2_rail,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly, gray hair) securely holding a vertical handrail while standing up from a low bath stool. The vertical orientation perfectly supports the upward motion. Practical bathroom scene. No readable text."
52,point_2_rail,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older person holding a horizontal handrail while carefully stepping sideways toward the bathtub. The horizontal orientation supports horizontal movement perfectly. Clean flat outlines. No readable text."
53,point_2_rail,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an L-shaped handrail in a bathroom, showing an older hand gripping the vertical part to stand, while another ghostly outlined hand grips the horizontal part, explaining how it supports multiple movements. Flat soft colors. No readable text."
54,point_2_rail,environment_bridge,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A wide layout view of a Japanese bathroom, highlighting the two most common handrail locations: right next to the bathtub edge, and on the wall next to the washing area. Clean flat outlines, object clarity. No readable text."
55,point_2_height,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple diagram showing a horizontal handrail on a wall alongside a vertical tape measure, indicating a height of about 80 centimeters from the floor. A checkmark conveys this is a general guideline. Flat soft colors. No readable text."
56,point_2_height,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver hair) in the living room, holding hands out in a balancing gesture, explaining that one size does not fit everyone. Keep the same character identity. No readable text."
57,point_2_height,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older tall man and an older shorter woman (both visibly elderly, wrinkles, gray hair) standing next to each other, with lines showing that their optimal grabbing heights are different. Clear, simple diagram style. Flat soft colors. No readable text."
58,point_2_consult,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese woman (visibly elderly, gray hair, gentle wrinkles) discussing plans with a care manager (wearing a neat office casual vest) who holds a clipboard, standing together in the hallway outside the bathroom. Practical Japanese home details. No readable text."
59,point_2_consult,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. The care manager and the older person are in the bathroom. The older person is pantomiming the motion of standing up, while the professional carefully marks the perfect custom height on the wall with tape. Warm, helpful mood. No readable text."
60,point_2_wall,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a bathroom wall. A tool is lightly tapping against small slick ceramic tiles, testing their strength, comparing it conceptually to a solid modern unit-bath wall panel. Emphasizing material limits. Flat soft colors. No readable text."
61,point_2_wall,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A professional contractor (wearing a clean worker's uniform) inspecting the bathroom wall with a stud finder or a small tapping tool to check structural integrity. Factual, professional tone. Clean flat outlines. No readable text."
62,point_2_install,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition. Left (crossed out): an older person struggling to drill into a hard bathroom tile wall themselves. Right (checked): a professional contractor neatly and securely installing the rail. Flat soft colors. No readable text."
63,point_2_insurance,object_focus,no_host,exact_visible_text,"介護保険",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple icon of an official Japanese municipal document or insurance booklet, with the words '介護保険' (Kaigo Hoken - Nursing Care Insurance) displayed neatly. Flat soft colors, official feeling but approachable. Visible text: '介護保険', no other readable text."
64,point_2_insurance,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, smiling, silver-gray hair) in the living room, bringing a finger to their chin with a 'I'll explain this later' gesture. Warm earth tones, practical Japanese home details. No readable text."
65,point_3_start,object_focus,no_host,exact_visible_text,"ポイント3",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean, simple title card graphic showing a bright, clear 'ポイント3' text over an icon of a thermometer showing a large temperature gap. Flat soft colors, highly readable layout. Visible text in neat Japanese: 'ポイント3', no other readable text."
66,point_3_cold,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A Japanese changing room (datsuijo) in winter. A small frosty window shows coldness outside. The room interior has a cool, bluish tint indicating low temperature. Clothes are neatly stacked in a basket. Clean flat outlines. No readable text."
67,point_3_temperature,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simplified anatomical or metaphorical diagram showing an older person's silhouette. Arrows show vascular constriction in the cold blue area, and rapid expansion in the hot red area, illustrating blood pressure fluctuation. Minimal clutter. No readable text."
68,point_3_temperature,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese man (visibly elderly, white hair, wrinkles, weathered features) in the bathtub, suddenly putting a hand to his head, closing his eyes tightly with a slightly grimacing expression indicating a sharp bout of dizziness. Warm bathroom setting. No readable text."
69,point_3_temperature,object_focus,no_host,exact_visible_text,"ヒートショック",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A bold, clear graphic word 'ヒートショック' (Heat Shock) surrounded by a jagged caution symbol featuring red and blue contrasting thermometers. Educational explainer style. Flat soft colors. Visible text: 'ヒートショック', no other readable text."
70,point_3_temperature,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, looking serious but calm, emphasizing that this is a common issue for everyone but especially seniors. Keep the same character identity. No readable text."
71,point_3_action,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly) in the living room, holding a hand out in a gentle offering gesture, shifting smoothly to practical solutions. Positive, practical mood. Flat soft colors. No readable text."
72,point_3_action,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A small, safe, electric ceramic space heater glowing warmly on the floor of a Japanese changing room (datsuijo). The cold blue tint of the room is being gently warmed up by orange/yellow glowing waves from the heater. Clean flat outlines. No readable text."
73,point_3_action,comparison_pair,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A split composition showing before and after using a small heater. Left: a completely chilly, blue-tinted room. Right: the same room warmed by a small heater, turning the atmosphere a cozy yellow/orange. Minimal clutter. No readable text."
74,point_3_action,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older hand reaching into a bathroom and deliberately opening the door wide, while hot water streams heavily from the shower head into the empty tub, sending billows of warm steam out into the changing area to pre-warm it. Flat soft colors. No readable text."
75,point_3_water,object_focus,no_host,exact_visible_text,"41℃",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of a digital water heater control panel (kyutoki) cleanly displaying the temperature '41℃' in glowing numbers. A checkmark near it indicates this is the recommended safe maximum. Practical Japanese home details. Visible text: '41℃', no other readable text."
76,point_3_water,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An abstract icon showing a deeply glowing red bath (too hot) causing stress waves to a heart symbol, indicating physical burden, despite feeling outwardly good. Educational diagram styling. Flat soft colors, minimal clutter. No readable text."
77,point_3_water,object_focus,no_host,exact_visible_text,"40℃",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. The same digital water heater control panel now adjusted down slightly, showing '40℃' with a gentle smiley face icon next to it, indicating the ideal, gentle temperature for relaxing. Clean flat outlines. Visible text: '40℃', no other readable text."
78,point_3_water,object_focus,no_host,exact_visible_text,"10分",generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean graphic of a clock or an analog timer with the '10 minute' segment highlighted in a soft color. The number '10分' is marked next to it, showing the ideal soaking time limit. Warm earth tones. Visible text: '10分', no other readable text."
79,point_3_water,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair) in the living room, pointing mildly to a clock on the wall, showing an expression of gentle, soft awareness. Keep the same character identity. No readable text."
80,point_3_family,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese man (visibly elderly, gray hair) standing near the hallway, holding a towel, cheerfully calling out to his younger family members in the adjacent living room before he heads to the bath. Warm domestic scene. Flat soft colors. No readable text."
81,point_3_family,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A simple relationship diagram: an older person icon showing a speech bubble with a bath shape passing a message to a younger person icon showing a thumbs up. Symbolizes the peace of mind created by simply communicating. Clean flat outlines. No readable text."
82,point_3_family,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older woman (visibly elderly, wrinkles) living alone, looking at a wall calendar and a clock set to a consistent early evening hour, playfully tapping it. She is committing to a regular bathing routine so neighbors or relatives roughly know her schedule. Practical Japanese home layout. No readable text."
83,point_3_doctor,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. An older Japanese person (visibly elderly, gray hair) sitting attentively in a bright, clean clinic consultation room, having a calm and relaxed conversation with a friendly doctor (wearing a white coat). Serious but entirely reassuring tone. Flat soft colors. No readable text."
84,point_3_doctor,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of the doctor's hands sliding a small customized note or checklist across a desk to the older patient. The focus is on receiving personalized, confirming advice that brings peace of mind. Minimal clutter. No readable text."
85,summary_start,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, silver-gray hair, gentle wrinkles) in the living room, holding up three fingers with a summary gesture. The mood is accomplished and organized. Keep the same character identity. No readable text."
86,summary_review,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A clean checklist graphic summarizing the points: an icon of a slip-resistant foot, an icon of a hand gripping a rail, and an icon of a thermometer bridging cold/hot air. All three have neat checkmarks next to them. Flat soft colors, object clarity. No readable text."
87,summary_review,host_anchor,host,avoid_readable_text,,reference_first_locked,"Using the provided reference image(s) when available, generate a retro-clean 2D illustrated lifestyle handbook scene. Our Japanese senior host (visibly elderly, shaking head gently with a warm smile) emphasizing that none of these steps are terrifying or overly complex. Keep the same character identity and wardrobe family. No readable text."
88,summary_review,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an old, slightly wrinkled hand placing a neat, brightly colored anti-slip mat onto the bathroom floor. A simple, small action. Flat soft colors, minimal clutter. No readable text."
89,summary_review,object_focus,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A close-up of an older hand firmly and reassuringly grasping a sturdy bathroom handrail. The focus is on the solid grip. Clean flat outlines. No readable text."
90,summary_review,everyday_example,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A small electric space heater glowing warmly in the changing room, a simple visual reminder of preparing the temperature. Warm earth tones, practical Japanese home details. No readable text."
91,summary_review,process_metaphor,no_host,avoid_readable_text,,generate_locked,"Generate a retro-clean 2D illustrated lifestyle handbook scene. A metaphor showing puzzle pieces coming together, or small distinct glowing checkmarks around a house silhouette. The imagery represents small actions building up a massive sense of security. Flat soft colors. No readable text."
