script_text,prompt_img_nano,prompt_video_veo3
台所は、コンロの熱や蒸気で室温が上がりやすく、屋外と同じくらい暑くなることもあります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of a domestic gas stove with steam rising from a pot, showing how heat builds up in the kitchen. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Gentle steam or heat haze is visible near the stove. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
窓の少ないキッチンや、換気が十分でない台所では、その傾向がさらに強くなります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Clean illustration of a kitchen with a small window and faint warm-colored air trapped inside, symbolizing poor ventilation. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
年齢を重ねると、暑さや喉の渇きを感じにくくなるという変化が出てくる方もいます。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) drinking a glass of water, looking dry and slightly unaware of the heat. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Water elements hold stable structure. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
気がつかないうちに体に疲れが蓄積されていることもありますから、少し意識的に確認する習慣が助けになります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) leaning lightly against the kitchen counter, showing a subtle accumulation of fatigue. Calm and observational. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
また、夏は食品が傷みやすく、スポンジやふきんにも細菌が増えやすい季節です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of a kitchen sponge and dishcloth with small graphic germ symbols symbolizing bacteria growth during summer wetness. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Controlled parallax drift across the graphic elements. Abstract elements float or pulse very gently for educational emphasis. Sponge texture and moisture remain crisp. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
コンロ周りの安全も、この時季ならではの注意点があります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of a kitchen stove burner area, clean but highlighting it as a focus point for safety. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Gentle steam or heat haze is visible near the stove. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
難しく考えなくて大丈夫です。ひとつずつ、一緒に確認していきましょう。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) smiles gently, holding one hand up softly in a 'don't worry' reassuring gesture. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle slow camera push. The subject blinks naturally, presenting a warm reassuring postural adjustment. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
最初のポイントは、食材の管理と冷蔵庫の使い方です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A clean closed domestic Japanese refrigerator in a warm, inviting kitchen corner. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Keep refrigerator items exactly as arranged without morphing. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
冷蔵庫の中が、ぎゅうぎゅうに詰まっていませんか。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. The inside of a refrigerator completely packed tightly with many food containers and groceries, leaving no empty space. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Keep refrigerator items exactly as arranged without morphing. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
実は、食品を詰め込みすぎると、冷気がうまく回らなくなることがあります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Cutaway of a packed refrigerator showing cool blue air-flow arrows being blocked by too much food. Abstract and clear. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Keep refrigerator items exactly as arranged without morphing. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
庫内の温度が上がりやすくなり、結果として食品が傷む原因になることも知られています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A thermometer icon showing the temperature rising slightly inside the packed refrigerator, with warm colors. Symbolic explanation. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Controlled parallax drift across the graphic elements. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Keep refrigerator items exactly as arranged without morphing. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
食中毒のリスクを減らすためには、庫内を七割程度に抑えるのが目安とされています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. The inside of a refrigerator that is nicely arranged and only 70 percent full, with plenty of visible empty space. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject adjusts their posture deliberately. Mild air currents visible in the sunlight. Keep refrigerator items exactly as arranged without morphing. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
とはいえ、きっちり計量する必要はありません。すこし余裕があるかどうか、眺めてみるだけでも違います。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) looking peacefully at the well-spaced items inside her open refrigerator. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Keep refrigerator items exactly as arranged without morphing. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
お肉や魚は、汁が他の食品に移らないよう、ラップや袋で包んでから保存するといいでしょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of raw meat and fish securely wrapped in plastic wrap and placed neatly on a tray. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
置き場所は冷蔵室の下段、つまり一番温度が安定しているところが適しています。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. The securely wrapped meat and fish placed cleanly in the lower chilled section of the refrigerator. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Keep refrigerator items exactly as arranged without morphing. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
夏場は特に、買い物から帰ったらなるべく早めに冷蔵庫へ入れるようにしましょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) returning from grocery shopping with an eco-bag, promptly placing items into the fridge. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
室温が高い分、食品の傷みが早まりやすい季節ですから、カウンターに置いたままにするのは避けたいですね。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Fresh food items sitting idly on a warm kitchen counter with summer sunlight warming them, showing what to avoid. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
残り物や作り置きは、なるべく早めに食べきるか、冷凍することも考えてみてください。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Clean, neatly stacked Tupperware containers of leftover side dishes placed safely inside the refrigerator. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Keep refrigerator items exactly as arranged without morphing. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
消費期限も、夏はいつもより少し気にかけておく価値があります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of a food package showing a printed date, emphasizing the action of checking the expiration date. Clean and clear. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
もし期限切れのものが見つかっても、慌てずに処分すれば大丈夫です。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) calmly tossing an expired food item into the kitchen trash bin without panic. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slow camera pan revealing the scene. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
全部一度に確認しようとしなくても大丈夫です。今日気づいたところから、少しずつ始めてみましょう。,"Using the provided reference image(s) when available, generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) smiling gently, holding one hand to her chest, expressing 'take it slow, one step at a time'. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle slow camera push. The subject blinks naturally, presenting a warm reassuring postural adjustment. Background elements remain still. Preserve the warm conversational mood, exact identity, and wardrobe. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests."
次は、台所での暑さ対策と換気についてです。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A wall-mounted kitchen exhaust fan in a clean Japanese apartment kitchen. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle tilt upward towards the ceiling. No human action. Curtains or distant foliage drift gently in the summer breeze, light beams move slowly. Preserve the calm time-of-day lighting and peaceful domestic mood. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast pan, no lighting changes."
調理中は、換気扇を忘れずに回すようにしましょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of an older weathered hand pressing the power switch for the kitchen exhaust fan. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
調理で出る熱気や蒸気を外に逃がすことで、台所の温度が少し落ち着きやすくなります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Visual representation of steam and hot air being effectively drawn out of the kitchen through the exhaust fan. Symbolic. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
ただ、換気扇を回すと外の空気が入ってきて、特に夏は室温が上がってしまう場合もあります。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Warm outside summer air entering through a ventilation window, represented by a gentle warm sweep of color. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Controlled parallax drift across the graphic elements. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
そういうときは、エアコンを活用して、台所の温度を無理のない範囲で保つ工夫をしてみましょう。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Close-up of an air conditioner mounted on the wall politely blowing cool, refreshing blue air into the room. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Gentle tilt downward towards the object. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
冷房は、夏の調理中に自分の体を守るための、実用的な安全対策のひとつです。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. An older Japanese woman (60s, silver-gray hair, visible wrinkles, mature posture) cooking comfortably at the stove while cool air flows around her. Calm and protected. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle observational follow drift. The subject executes a slow, deliberate everyday movement, while clothing shifts gently. Mild air currents visible in the sunlight. Gentle steam or heat haze is visible near the stove. Preserve the practical domestic mood and exact human identity. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No fast dramatic action."
電気代が気になる方もいらっしゃると思いますが、調理している時間だけでも使っていただけると、体への負担が変わってきます。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. Split comparison: an electricity bill icon on one side, and a healthy heart icon on the other, showing balance. Symbolic. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Subtle breathing push into the scene. Abstract elements float or pulse very gently for educational emphasis. Background and foreground layers separate slightly. Preserve the symbolic explanation and graphic clarity exactly as-is. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No chaotic physics, no scene redesign, no new readable text."
電子レンジや電気調理器をうまく使うと、ガスコンロで火を使う時間を短くすることができます。,"Generate a retro-clean 2D illustration with clean flat outlines and flat soft colors in an illustrated lifestyle handbook style. A clean microwave oven sitting conveniently on a tidy kitchen counter. Keep the same character identity and wardrobe family when reference continuity exists. No readable text. Avoid photorealistic rendering, avoid busy clutter, avoid direct-to-camera speech.","Slight slow macro push. The specific object remains steadily in focus. Subtle air currents drift around the highlighted area. Preserve the educational clarity and exact placement of the item. (Silent video, no audio). No lip sync, no direct-to-camera speech, no spoken dialogue, no singing, no chanting, no mouth-performance acting, no ambient audio requests. No disruptive camera shakes, no new readable text."
