script_text,prompt_img_nano,prompt_video_veo3
急いでいるわけではないのに、胸の奥で、少し待ってと言われたような気がしました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '急いでいるわけではないのに、胸の奥で、少し待ってと言われたような気がしました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
美智子さんは布団の上に手をつき、ゆっくり上体を起こしました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '美智子さんは布団の上に手をつき、ゆっくり上体を起こしました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
そして廊下へ出る前に、近くの柱へそっと手を伸ばしました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'そして廊下へ出る前に、近くの柱へそっと手を伸ばしました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
倒れたわけではありません。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '倒れたわけではありません。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
強いめまいがしたわけでもありません。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '強いめまいがしたわけでもありません。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
でも自分でも気づかないくらい自然に、手が柱を探していたのです。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'でも自分でも気づかないくらい自然に、手が柱を探していたのです。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
そのとき美智子さんは、小さく首をかしげました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'そのとき美智子さんは、小さく首をかしげました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
最近、こういうことが少し増えている気がする。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '最近、こういうことが少し増えている気がする。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
そう思いながらも、すぐに台所へ向かいました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'そう思いながらも、すぐに台所へ向かいました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
お湯を沸かし、湯のみを出し、いつもの朝の支度をしました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'お湯を沸かし、湯のみを出し、いつもの朝の支度をしました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
けれど、柱に手をついた感覚だけが、指先に少し残っていました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'けれど、柱に手をついた感覚だけが、指先に少し残っていました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
数日前にも、似たようなことがありました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '数日前にも、似たようなことがありました。'. Michiko, a 72-year-old Japanese woman with short gray hair, soft wrinkles, modest cardigan and long skirt, moves slowly from futon to hallway and gently places one hand near a wooden pillar. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Gentle observing static shot with a very subtle parallax drift. The elderly woman makes slow, deliberate micro-movements; hands and posture adjust naturally without instability or falling. Dust motes drift softly in warm light; fabric edges move barely. The mood remains calm, warm, and reassuring. (Silent video, no audio). No sudden movements, no dialogue, no vocalization, no mouth movement, no lip sync, no falling."
茶の間から台所へ行く途中で、スリッパの先が畳のへりに軽く引っかかりました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '茶の間から台所へ行く途中で、スリッパの先が畳のへりに軽く引っかかりました。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
転んだわけではなく、足を少し出し直しただけでした。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '転んだわけではなく、足を少し出し直しただけでした。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
そのときも美智子さんは、まあ、年のせいかしらと笑って済ませました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'そのときも美智子さんは、まあ、年のせいかしらと笑って済ませました。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
また別の日には、夕方の廊下で足元が前より暗く見えました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'また別の日には、夕方の廊下で足元が前より暗く見えました。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
電気をつければいいだけのことなのに、なぜか面倒で、そのまま歩きました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: '電気をつければいいだけのことなのに、なぜか面倒で、そのまま歩きました。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
その一歩目だけ、床が少し遠く感じました。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'その一歩目だけ、床が少し遠く感じました。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
こうした出来事は、ひとつひとつはとても小さなものです。,"kamishibai paper theater illustration, hand-painted gouache and watercolor on warm textured paper, soft pencil contour, muted warm colors, simple stage-like framed composition, Japanese domestic setting, gentle expressions, visible paper grain, no photorealism, no glossy CG, no digital anime rendering, no readable text. Scene locked to narration line: 'こうした出来事は、ひとつひとつはとても小さなものです。'. A gentle paper collage of tiny daily signs: a slipper near a tatami edge, dim hallway light, one cautious first step, and a calm thoughtful face. Composition should express this exact moment only, with one clear focal point and calm senior-friendly readability. Avoid dramatic falling, panic, hospital emergency imagery, red warning graphics, speech bubbles, lip-sync pose, mouth-open acting, clutter, photorealism, glossy CG.","Slow subtle parallax drift through the symbolic paper layers. Educational symbolic elements gently float or pulse at a calm rhythm. The textured paper background shifts softly for depth. The mood remains calm, warm, and reassuring. (Silent video, no audio). No flashing, no medical horror, no alarm colors, no dialogue, no generated text."
